"Plot Title: 20821657"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20821657, SEN S/N: 20821657, LBL: TEMP)","Intensity, Lux (LGR S/N: 20821657, SEN S/N: 20821657, LBL: LIGHT)","Bad Battery (LGR S/N: 20821657)","Coupler Attached (LGR S/N: 20821657)","Stopped (LGR S/N: 20821657)","End Of File (LGR S/N: 20821657)"
1371,10/11/21 05:00:00 PM,23.484,0.0,,,,
1372,10/11/21 05:15:00 PM,22.525,0.0,,,,
1373,10/11/21 05:30:00 PM,21.855,0.0,,,,
1374,10/11/21 05:45:00 PM,21.378,0.0,,,,
1375,10/11/21 06:00:00 PM,20.424,0.0,,,,
1376,10/11/21 06:15:00 PM,19.282,0.0,,,,
1377,10/11/21 06:30:00 PM,18.236,0.0,,,,
1378,10/11/21 06:45:00 PM,17.284,0.0,,,,
1379,10/11/21 07:00:00 PM,16.332,0.0,,,,
1380,10/11/21 07:15:00 PM,15.569,0.0,,,,
1381,10/11/21 07:30:00 PM,14.900,0.0,,,,
1382,10/11/21 07:45:00 PM,14.421,0.0,,,,
1383,10/11/21 08:00:00 PM,14.038,0.0,,,,
1384,10/11/21 08:15:00 PM,13.654,0.0,,,,
1385,10/11/21 08:30:00 PM,13.365,0.0,,,,
1386,10/11/21 08:45:00 PM,13.173,10.8,,,,
1387,10/11/21 09:00:00 PM,12.980,10.8,,,,
1388,10/11/21 09:15:00 PM,12.690,10.8,,,,
1389,10/11/21 09:30:00 PM,12.594,10.8,,,,
1390,10/11/21 09:45:00 PM,12.594,10.8,,,,
1391,10/11/21 10:00:00 PM,12.497,21.5,,,,
1392,10/11/21 10:15:00 PM,12.401,21.5,,,,
1393,10/11/21 10:30:00 PM,12.304,21.5,,,,
1394,10/11/21 10:45:00 PM,12.110,21.5,,,,
1395,10/11/21 11:00:00 PM,12.013,21.5,,,,
1396,10/11/21 11:15:00 PM,11.916,21.5,,,,
1397,10/11/21 11:30:00 PM,11.916,21.5,,,,
1398,10/11/21 11:45:00 PM,11.819,21.5,,,,
1399,10/12/21 12:00:00 AM,11.819,32.3,,,,
1400,10/12/21 12:15:00 AM,11.722,32.3,,,,
1401,10/12/21 12:30:00 AM,11.722,32.3,,,,
1402,10/12/21 12:45:00 AM,12.401,43.1,,,,
1403,10/12/21 01:00:00 AM,12.980,43.1,,,,
1404,10/12/21 01:15:00 AM,13.269,43.1,,,,
1405,10/12/21 01:30:00 AM,13.365,43.1,,,,
1406,10/12/21 01:45:00 AM,13.461,43.1,,,,
1407,10/12/21 02:00:00 AM,13.461,43.1,,,,
1408,10/12/21 02:15:00 AM,13.461,43.1,,,,
1409,10/12/21 02:30:00 AM,13.461,43.1,,,,
1410,10/12/21 02:45:00 AM,13.558,43.1,,,,
1411,10/12/21 03:00:00 AM,13.654,43.1,,,,
1412,10/12/21 03:15:00 AM,13.558,32.3,,,,
1413,10/12/21 03:30:00 AM,13.365,32.3,,,,
1414,10/12/21 03:45:00 AM,12.980,32.3,,,,
1415,10/12/21 04:00:00 AM,12.690,32.3,,,,
1416,10/12/21 04:15:00 AM,12.594,32.3,,,,
1417,10/12/21 04:30:00 AM,12.497,32.3,,,,
1418,10/12/21 04:45:00 AM,12.497,32.3,,,,
1419,10/12/21 05:00:00 AM,12.690,32.3,,,,
1420,10/12/21 05:15:00 AM,13.173,43.1,,,,
1421,10/12/21 05:30:00 AM,13.461,43.1,,,,
1422,10/12/21 05:45:00 AM,13.269,43.1,,,,
1423,10/12/21 06:00:00 AM,12.883,43.1,,,,
1424,10/12/21 06:15:00 AM,12.787,43.1,,,,
1425,10/12/21 06:30:00 AM,12.594,43.1,,,,
1426,10/12/21 06:45:00 AM,12.304,43.1,,,,
1427,10/12/21 07:00:00 AM,12.013,43.1,,,,
1428,10/12/21 07:15:00 AM,11.722,32.3,,,,
1429,10/12/21 07:30:00 AM,11.334,32.3,,,,
1430,10/12/21 07:45:00 AM,11.139,32.3,,,,
1431,10/12/21 08:00:00 AM,11.041,32.3,,,,
1432,10/12/21 08:15:00 AM,11.041,43.1,,,,
1433,10/12/21 08:30:00 AM,11.236,43.1,,,,
1434,10/12/21 08:45:00 AM,11.819,43.1,,,,
1435,10/12/21 09:00:00 AM,13.173,53.8,,,,
1436,10/12/21 09:15:00 AM,14.517,53.8,,,,
1437,10/12/21 09:30:00 AM,15.569,53.8,,,,
1438,10/12/21 09:45:00 AM,16.999,43.1,,,,
1439,10/12/21 10:00:00 AM,18.426,21.5,,,,
1440,10/12/21 10:15:00 AM,20.519,10.8,,,,
1441,10/12/21 10:30:00 AM,23.196,0.0,,,,
1442,10/12/21 10:45:00 AM,25.222,0.0,,,,
1443,10/12/21 11:00:00 AM,27.961,0.0,,,,
1444,10/12/21 11:15:00 AM,29.252,0.0,,,,
1445,10/12/21 11:30:00 AM,29.252,0.0,,,,
1446,10/12/21 11:45:00 AM,25.708,0.0,,,,
1447,10/12/21 12:00:00 PM,24.545,0.0,,,,
1448,10/12/21 12:15:00 PM,24.545,0.0,,,,
1449,10/12/21 12:30:00 PM,26.097,0.0,,,,
1450,10/12/21 12:45:00 PM,25.708,0.0,,,,
1451,10/12/21 01:00:00 PM,24.835,0.0,,,,
1452,10/12/21 01:15:00 PM,24.158,0.0,,,,
1453,10/12/21 01:30:00 PM,25.513,0.0,,,,
1454,10/12/21 01:45:00 PM,26.195,0.0,,,,
1455,10/12/21 02:00:00 PM,24.738,0.0,,,,
1456,10/12/21 02:15:00 PM,24.062,0.0,,,,
1457,10/12/21 02:30:00 PM,24.062,0.0,,,,
1458,10/12/21 02:45:00 PM,23.581,0.0,,,,
1459,10/12/21 03:00:00 PM,23.388,0.0,,,,
1460,10/12/21 03:15:00 PM,23.196,0.0,,,,
1461,10/12/21 03:30:00 PM,22.621,0.0,,,,
1462,10/12/21 03:45:00 PM,21.855,0.0,,,,
1463,10/12/21 04:00:00 PM,21.282,0.0,,,,
1464,10/12/21 04:15:00 PM,20.710,0.0,,,,
1465,10/12/21 04:30:00 PM,20.329,0.0,,,,
1466,10/12/21 04:45:00 PM,19.948,0.0,,,,
1467,10/12/21 05:00:00 PM,19.282,0.0,,,,
1468,10/12/21 05:15:00 PM,18.806,0.0,,,,
1469,10/12/21 05:30:00 PM,18.045,0.0,,,,
1470,10/12/21 05:45:00 PM,17.094,0.0,,,,
1471,10/12/21 06:00:00 PM,16.141,0.0,,,,
1472,10/12/21 06:15:00 PM,16.046,0.0,,,,
1473,10/12/21 06:30:00 PM,16.141,0.0,,,,
1474,10/12/21 06:45:00 PM,16.427,0.0,,,,
1475,10/12/21 07:00:00 PM,16.713,0.0,,,,
1476,10/12/21 07:15:00 PM,16.808,0.0,,,,
1477,10/12/21 07:30:00 PM,16.713,0.0,,,,
1478,10/12/21 07:45:00 PM,16.523,0.0,,,,
1479,10/12/21 08:00:00 PM,16.523,0.0,,,,
1480,10/12/21 08:15:00 PM,16.523,0.0,,,,
1481,10/12/21 08:30:00 PM,16.523,0.0,,,,
1482,10/12/21 08:45:00 PM,16.808,0.0,,,,
1483,10/12/21 09:00:00 PM,17.189,0.0,,,,
1484,10/12/21 09:15:00 PM,17.379,0.0,,,,
1485,10/12/21 09:30:00 PM,17.475,0.0,,,,
1486,10/12/21 09:45:00 PM,17.475,0.0,,,,
1487,10/12/21 10:00:00 PM,17.379,0.0,,,,
1488,10/12/21 10:15:00 PM,17.475,0.0,,,,
1489,10/12/21 10:30:00 PM,17.379,0.0,,,,
1490,10/12/21 10:45:00 PM,17.475,0.0,,,,
1491,10/12/21 11:00:00 PM,17.284,0.0,,,,
1492,10/12/21 11:15:00 PM,16.999,0.0,,,,
1493,10/12/21 11:30:00 PM,16.999,0.0,,,,
1494,10/12/21 11:45:00 PM,16.999,0.0,,,,
1495,10/13/21 12:00:00 AM,17.189,0.0,,,,
1496,10/13/21 12:15:00 AM,17.475,0.0,,,,
1497,10/13/21 12:30:00 AM,17.665,0.0,,,,
1498,10/13/21 12:45:00 AM,17.760,0.0,,,,
1499,10/13/21 01:00:00 AM,17.855,0.0,,,,
1500,10/13/21 01:15:00 AM,17.950,0.0,,,,
1501,10/13/21 01:30:00 AM,18.045,0.0,,,,
1502,10/13/21 01:45:00 AM,18.140,0.0,,,,
1503,10/13/21 02:00:00 AM,18.236,0.0,,,,
1504,10/13/21 02:15:00 AM,18.426,0.0,,,,
1505,10/13/21 02:30:00 AM,18.616,0.0,,,,
1506,10/13/21 02:45:00 AM,18.711,0.0,,,,
1507,10/13/21 03:00:00 AM,18.901,0.0,,,,
1508,10/13/21 03:15:00 AM,18.901,0.0,,,,
1509,10/13/21 03:30:00 AM,18.331,0.0,,,,
1510,10/13/21 03:45:00 AM,17.379,0.0,,,,
1511,10/13/21 04:00:00 AM,16.903,0.0,,,,
1512,10/13/21 04:15:00 AM,16.618,0.0,,,,
1513,10/13/21 04:30:00 AM,16.523,0.0,,,,
1514,10/13/21 04:45:00 AM,16.332,10.8,,,,
1515,10/13/21 05:00:00 AM,16.237,10.8,,,,
1516,10/13/21 05:15:00 AM,16.237,21.5,,,,
1517,10/13/21 05:30:00 AM,16.237,21.5,,,,
1518,10/13/21 05:45:00 AM,16.237,21.5,,,,
1519,10/13/21 06:00:00 AM,16.046,21.5,,,,
1520,10/13/21 06:15:00 AM,16.141,21.5,,,,
1521,10/13/21 06:30:00 AM,16.046,21.5,,,,
1522,10/13/21 06:45:00 AM,15.951,21.5,,,,
1523,10/13/21 07:00:00 AM,15.855,21.5,,,,
1524,10/13/21 07:15:00 AM,15.855,21.5,,,,
1525,10/13/21 07:30:00 AM,15.855,21.5,,,,
1526,10/13/21 07:45:00 AM,15.855,21.5,,,,
1527,10/13/21 08:00:00 AM,15.760,21.5,,,,
1528,10/13/21 08:15:00 AM,16.141,21.5,,,,
1529,10/13/21 08:30:00 AM,16.237,21.5,,,,
1530,10/13/21 08:45:00 AM,16.427,21.5,,,,
1531,10/13/21 09:00:00 AM,16.523,32.3,,,,
1532,10/13/21 09:15:00 AM,16.808,32.3,,,,
1533,10/13/21 09:30:00 AM,16.903,32.3,,,,
1534,10/13/21 09:45:00 AM,17.094,32.3,,,,
1535,10/13/21 10:00:00 AM,17.475,0.0,,,,
1536,10/13/21 10:15:00 AM,18.045,0.0,,,,
1537,10/13/21 10:30:00 AM,18.806,0.0,,,,
1538,10/13/21 10:45:00 AM,20.234,0.0,,,,
1539,10/13/21 11:00:00 AM,23.581,0.0,,,,
1540,10/13/21 11:15:00 AM,25.125,0.0,,,,
1541,10/13/21 11:30:00 AM,24.738,0.0,,,,
1542,10/13/21 11:45:00 AM,20.519,0.0,,,,
1543,10/13/21 12:00:00 PM,19.092,0.0,,,,
1544,10/13/21 12:15:00 PM,19.567,0.0,,,,
1545,10/13/21 12:30:00 PM,21.187,0.0,,,,
1546,10/13/21 12:45:00 PM,19.853,0.0,,,,
1547,10/13/21 01:00:00 PM,18.901,0.0,,,,
1548,10/13/21 01:15:00 PM,18.426,0.0,,,,
1549,10/13/21 01:30:00 PM,20.424,0.0,,,,
1550,10/13/21 01:45:00 PM,21.378,0.0,,,,
1551,10/13/21 02:00:00 PM,19.662,0.0,,,,
1552,10/13/21 02:15:00 PM,19.567,0.0,,,,
1553,10/13/21 02:30:00 PM,19.472,0.0,,,,
1554,10/13/21 02:45:00 PM,19.377,0.0,,,,
1555,10/13/21 03:00:00 PM,19.187,0.0,,,,
1556,10/13/21 03:15:00 PM,19.187,0.0,,,,
1557,10/13/21 03:30:00 PM,19.282,0.0,,,,
1558,10/13/21 03:45:00 PM,19.758,0.0,,,,
1559,10/13/21 04:00:00 PM,20.901,0.0,,,,
1560,10/13/21 04:15:00 PM,21.569,0.0,,,,
1561,10/13/21 04:30:00 PM,21.282,0.0,,,,
1562,10/13/21 04:45:00 PM,21.473,0.0,,,,
1563,10/13/21 05:00:00 PM,21.378,0.0,,,,
1564,10/13/21 05:15:00 PM,20.615,0.0,,,,
1565,10/13/21 05:30:00 PM,19.853,0.0,,,,
1566,10/13/21 05:45:00 PM,19.377,0.0,,,,
1567,10/13/21 06:00:00 PM,18.616,0.0,,,,
1568,10/13/21 06:15:00 PM,17.950,0.0,,,,
1569,10/13/21 06:30:00 PM,16.903,0.0,,,,
1570,10/13/21 06:45:00 PM,15.760,0.0,,,,
1571,10/13/21 07:00:00 PM,14.709,0.0,,,,
1572,10/13/21 07:15:00 PM,13.942,0.0,,,,
1573,10/13/21 07:30:00 PM,13.269,0.0,,,,
1574,10/13/21 07:45:00 PM,12.980,0.0,,,,
1575,10/13/21 08:00:00 PM,12.883,0.0,,,,
1576,10/13/21 08:15:00 PM,12.883,0.0,,,,
1577,10/13/21 08:30:00 PM,12.787,0.0,,,,
1578,10/13/21 08:45:00 PM,12.690,0.0,,,,
1579,10/13/21 09:00:00 PM,12.497,0.0,,,,
1580,10/13/21 09:15:00 PM,12.304,10.8,,,,
1581,10/13/21 09:30:00 PM,12.013,10.8,,,,
1582,10/13/21 09:45:00 PM,12.013,10.8,,,,
1583,10/13/21 10:00:00 PM,12.110,10.8,,,,
1584,10/13/21 10:15:00 PM,12.013,10.8,,,,
1585,10/13/21 10:30:00 PM,12.013,10.8,,,,
1586,10/13/21 10:45:00 PM,11.916,21.5,,,,
1587,10/13/21 11:00:00 PM,11.916,21.5,,,,
1588,10/13/21 11:15:00 PM,11.916,21.5,,,,
1589,10/13/21 11:30:00 PM,11.819,21.5,,,,
1590,10/13/21 11:45:00 PM,11.916,21.5,,,,
1591,10/14/21 12:00:00 AM,11.916,21.5,,,,
1592,10/14/21 12:15:00 AM,11.916,21.5,,,,
1593,10/14/21 12:30:00 AM,11.916,21.5,,,,
1594,10/14/21 12:45:00 AM,11.916,21.5,,,,
1595,10/14/21 01:00:00 AM,11.722,21.5,,,,
1596,10/14/21 01:15:00 AM,11.528,21.5,,,,
1597,10/14/21 01:30:00 AM,11.334,21.5,,,,
1598,10/14/21 01:45:00 AM,10.846,21.5,,,,
1599,10/14/21 02:00:00 AM,10.259,21.5,,,,
1600,10/14/21 02:15:00 AM,9.768,21.5,,,,
1601,10/14/21 02:30:00 AM,9.373,21.5,,,,
1602,10/14/21 02:45:00 AM,9.077,21.5,,,,
1603,10/14/21 03:00:00 AM,8.779,21.5,,,,
1604,10/14/21 03:15:00 AM,8.581,21.5,,,,
1605,10/14/21 03:30:00 AM,8.382,21.5,,,,
1606,10/14/21 03:45:00 AM,8.082,21.5,,,,
1607,10/14/21 04:00:00 AM,7.782,32.3,,,,
1608,10/14/21 04:15:00 AM,7.582,32.3,,,,
1609,10/14/21 04:30:00 AM,7.381,32.3,,,,
1610,10/14/21 04:45:00 AM,7.179,32.3,,,,
1611,10/14/21 05:00:00 AM,7.079,32.3,,,,
1612,10/14/21 05:15:00 AM,6.877,32.3,,,,
1613,10/14/21 05:30:00 AM,6.775,32.3,,,,
1614,10/14/21 05:45:00 AM,6.573,32.3,,,,
1615,10/14/21 06:00:00 AM,6.471,32.3,,,,
1616,10/14/21 06:15:00 AM,6.370,32.3,,,,
1617,10/14/21 06:30:00 AM,6.370,43.1,,,,
1618,10/14/21 06:45:00 AM,6.268,43.1,,,,
1619,10/14/21 07:00:00 AM,6.166,43.1,,,,
1620,10/14/21 07:15:00 AM,6.064,43.1,,,,
1621,10/14/21 07:30:00 AM,6.064,53.8,,,,
1622,10/14/21 07:45:00 AM,5.962,64.6,,,,
1623,10/14/21 08:00:00 AM,5.962,64.6,,,,
1624,10/14/21 08:15:00 AM,6.064,64.6,,,,
1625,10/14/21 08:30:00 AM,6.471,75.3,,,,
1626,10/14/21 08:45:00 AM,7.381,75.3,,,,
1627,10/14/21 09:00:00 AM,8.382,86.1,,,,
1628,10/14/21 09:15:00 AM,9.472,86.1,,,,
1629,10/14/21 09:30:00 AM,10.161,86.1,,,,
1630,10/14/21 09:45:00 AM,11.139,75.3,,,,
1631,10/14/21 10:00:00 AM,13.076,75.3,,,,
1632,10/14/21 10:15:00 AM,14.804,53.8,,,,
1633,10/14/21 10:30:00 AM,17.284,21.5,,,,
1634,10/14/21 10:45:00 AM,19.282,0.0,,,,
1635,10/14/21 11:00:00 AM,23.292,0.0,,,,
1636,10/14/21 11:15:00 AM,24.738,0.0,,,,
1637,10/14/21 11:30:00 AM,25.222,0.0,,,,
1638,10/14/21 11:45:00 AM,21.187,0.0,,,,
1639,10/14/21 12:00:00 PM,19.187,0.0,,,,
1640,10/14/21 12:15:00 PM,19.377,0.0,,,,
1641,10/14/21 12:30:00 PM,20.519,0.0,,,,
1642,10/14/21 12:45:00 PM,19.948,0.0,,,,
1643,10/14/21 01:00:00 PM,19.092,0.0,,,,
1644,10/14/21 01:15:00 PM,18.806,0.0,,,,
1645,10/14/21 01:30:00 PM,20.519,0.0,,,,
1646,10/14/21 01:45:00 PM,21.855,0.0,,,,
1647,10/14/21 02:00:00 PM,20.710,0.0,,,,
1648,10/14/21 02:15:00 PM,20.519,0.0,,,,
1649,10/14/21 02:30:00 PM,19.948,0.0,,,,
1650,10/14/21 02:45:00 PM,19.282,0.0,,,,
1651,10/14/21 03:00:00 PM,18.996,0.0,,,,
1652,10/14/21 03:15:00 PM,19.092,0.0,,,,
1653,10/14/21 03:30:00 PM,18.901,0.0,,,,
1654,10/14/21 03:45:00 PM,19.092,0.0,,,,
1655,10/14/21 04:00:00 PM,19.377,0.0,,,,
1656,10/14/21 04:15:00 PM,19.472,0.0,,,,
1657,10/14/21 04:30:00 PM,19.567,0.0,,,,
1658,10/14/21 04:45:00 PM,19.377,0.0,,,,
1659,10/14/21 05:00:00 PM,19.092,0.0,,,,
1660,10/14/21 05:15:00 PM,19.092,0.0,,,,
1661,10/14/21 05:30:00 PM,18.616,0.0,,,,
1662,10/14/21 05:45:00 PM,17.950,0.0,,,,
1663,10/14/21 06:00:00 PM,17.379,0.0,,,,
1664,10/14/21 06:15:00 PM,16.903,0.0,,,,
1665,10/14/21 06:30:00 PM,16.523,0.0,,,,
1666,10/14/21 06:45:00 PM,16.141,0.0,,,,
1667,10/14/21 07:00:00 PM,15.473,0.0,,,,
1668,10/14/21 07:15:00 PM,14.709,0.0,,,,
1669,10/14/21 07:30:00 PM,14.134,0.0,,,,
1670,10/14/21 07:45:00 PM,14.134,0.0,,,,
1671,10/14/21 08:00:00 PM,14.421,0.0,,,,
1672,10/14/21 08:15:00 PM,14.613,0.0,,,,
1673,10/14/21 08:30:00 PM,14.613,0.0,,,,
1674,10/14/21 08:45:00 PM,14.517,0.0,,,,
1675,10/14/21 09:00:00 PM,14.421,0.0,,,,
1676,10/14/21 09:15:00 PM,14.613,0.0,,,,
1677,10/14/21 09:30:00 PM,14.517,0.0,,,,
1678,10/14/21 09:45:00 PM,14.421,0.0,,,,
1679,10/14/21 10:00:00 PM,14.325,0.0,,,,
1680,10/14/21 10:15:00 PM,14.230,0.0,,,,
1681,10/14/21 10:30:00 PM,14.325,0.0,,,,
1682,10/14/21 10:45:00 PM,14.325,0.0,,,,
1683,10/14/21 11:00:00 PM,14.230,0.0,,,,
1684,10/14/21 11:15:00 PM,14.230,0.0,,,,
1685,10/14/21 11:30:00 PM,14.230,0.0,,,,
1686,10/14/21 11:45:00 PM,14.230,0.0,,,,
1687,10/15/21 12:00:00 AM,14.134,0.0,,,,
1688,10/15/21 12:15:00 AM,14.038,0.0,,,,
1689,10/15/21 12:30:00 AM,13.750,0.0,,,,
1690,10/15/21 12:45:00 AM,13.558,0.0,,,,
1691,10/15/21 01:00:00 AM,13.461,0.0,,,,
1692,10/15/21 01:15:00 AM,13.365,0.0,,,,
1693,10/15/21 01:30:00 AM,12.980,0.0,,,,
1694,10/15/21 01:45:00 AM,12.594,0.0,,,,
1695,10/15/21 02:00:00 AM,12.207,0.0,,,,
1696,10/15/21 02:15:00 AM,12.110,0.0,,,,
1697,10/15/21 02:30:00 AM,11.916,0.0,,,,
1698,10/15/21 02:45:00 AM,11.722,0.0,,,,
1699,10/15/21 03:00:00 AM,11.528,0.0,,,,
1700,10/15/21 03:15:00 AM,11.625,0.0,,,,
1701,10/15/21 03:30:00 AM,11.722,0.0,,,,
1702,10/15/21 03:45:00 AM,11.625,0.0,,,,
1703,10/15/21 04:00:00 AM,11.431,0.0,,,,
1704,10/15/21 04:15:00 AM,11.334,0.0,,,,
1705,10/15/21 04:30:00 AM,11.431,0.0,,,,
1706,10/15/21 04:45:00 AM,11.528,0.0,,,,
1707,10/15/21 05:00:00 AM,11.528,0.0,,,,
1708,10/15/21 05:15:00 AM,11.431,0.0,,,,
1709,10/15/21 05:30:00 AM,11.041,0.0,,,,
1710,10/15/21 05:45:00 AM,10.748,0.0,,,,
1711,10/15/21 06:00:00 AM,10.357,0.0,,,,
1712,10/15/21 06:15:00 AM,9.571,0.0,,,,
1713,10/15/21 06:30:00 AM,8.978,0.0,,,,
1714,10/15/21 06:45:00 AM,8.680,0.0,,,,
1715,10/15/21 07:00:00 AM,8.879,0.0,,,,
1716,10/15/21 07:15:00 AM,9.077,0.0,,,,
1717,10/15/21 07:30:00 AM,9.275,0.0,,,,
1718,10/15/21 07:45:00 AM,9.472,0.0,,,,
1719,10/15/21 08:00:00 AM,9.768,10.8,,,,
1720,10/15/21 08:15:00 AM,9.965,10.8,,,,
1721,10/15/21 08:30:00 AM,9.965,10.8,,,,
1722,10/15/21 08:45:00 AM,9.866,0.0,,,,
1723,10/15/21 09:00:00 AM,9.866,0.0,,,,
1724,10/15/21 09:15:00 AM,10.357,0.0,,,,
1725,10/15/21 09:30:00 AM,11.041,0.0,,,,
1726,10/15/21 09:45:00 AM,11.819,0.0,,,,
1727,10/15/21 10:00:00 AM,12.207,0.0,,,,
1728,10/15/21 10:15:00 AM,13.942,0.0,,,,
1729,10/15/21 10:30:00 AM,16.141,0.0,,,,
1730,10/15/21 10:45:00 AM,18.616,0.0,,,,
1731,10/15/21 11:00:00 AM,20.615,0.0,,,,
1732,10/15/21 11:15:00 AM,18.236,0.0,,,,
1733,10/15/21 11:30:00 AM,19.187,0.0,,,,
1734,10/15/21 11:45:00 AM,18.901,0.0,,,,
1735,10/15/21 12:00:00 PM,17.379,0.0,,,,
1736,10/15/21 12:15:00 PM,16.427,0.0,,,,
1737,10/15/21 12:30:00 PM,17.189,0.0,,,,
1738,10/15/21 12:45:00 PM,17.379,0.0,,,,
1739,10/15/21 01:00:00 PM,16.999,0.0,,,,
1740,10/15/21 01:15:00 PM,16.523,0.0,,,,
1741,10/15/21 01:30:00 PM,18.616,0.0,,,,
1742,10/15/21 01:45:00 PM,19.567,0.0,,,,
1743,10/15/21 02:00:00 PM,17.665,0.0,,,,
1744,10/15/21 02:15:00 PM,17.475,0.0,,,,
1745,10/15/21 02:30:00 PM,17.094,0.0,,,,
1746,10/15/21 02:45:00 PM,17.284,0.0,,,,
1747,10/15/21 03:00:00 PM,17.094,0.0,,,,
1748,10/15/21 03:15:00 PM,16.713,0.0,,,,
1749,10/15/21 03:30:00 PM,16.523,0.0,,,,
1750,10/15/21 03:45:00 PM,16.713,0.0,,,,
1751,10/15/21 04:00:00 PM,18.045,0.0,,,,
1752,10/15/21 04:15:00 PM,18.901,0.0,,,,
1753,10/15/21 04:30:00 PM,18.236,0.0,,,,
1754,10/15/21 04:45:00 PM,17.189,0.0,,,,
1755,10/15/21 05:00:00 PM,17.094,0.0,,,,
1756,10/15/21 05:15:00 PM,16.618,0.0,,,,
1757,10/15/21 05:30:00 PM,16.141,0.0,,,,
1758,10/15/21 05:45:00 PM,15.760,0.0,,,,
1759,10/15/21 06:00:00 PM,15.187,0.0,,,,
1760,10/15/21 06:15:00 PM,14.709,0.0,,,,
1761,10/15/21 06:30:00 PM,14.230,0.0,,,,
1762,10/15/21 06:45:00 PM,13.750,0.0,,,,
1763,10/15/21 07:00:00 PM,13.076,0.0,,,,
1764,10/15/21 07:15:00 PM,12.401,0.0,,,,
1765,10/15/21 07:30:00 PM,11.722,0.0,,,,
1766,10/15/21 07:45:00 PM,10.944,0.0,,,,
1767,10/15/21 08:00:00 PM,10.748,0.0,,,,
1768,10/15/21 08:15:00 PM,10.259,0.0,,,,
1769,10/15/21 08:30:00 PM,9.373,0.0,,,,
1770,10/15/21 08:45:00 PM,8.680,0.0,,,,
1771,10/15/21 09:00:00 PM,8.182,0.0,,,,
1772,10/15/21 09:15:00 PM,7.682,0.0,,,,
1773,10/15/21 09:30:00 PM,7.381,0.0,,,,
1774,10/15/21 09:45:00 PM,6.978,0.0,,,,
1775,10/15/21 10:00:00 PM,6.775,0.0,,,,
1776,10/15/21 10:15:00 PM,6.573,0.0,,,,
1777,10/15/21 10:30:00 PM,6.268,0.0,,,,
1778,10/15/21 10:45:00 PM,6.064,0.0,,,,
1779,10/15/21 11:00:00 PM,5.860,0.0,,,,
1780,10/15/21 11:15:00 PM,5.757,10.8,,,,
1781,10/15/21 11:30:00 PM,5.655,10.8,,,,
1782,10/15/21 11:45:00 PM,5.552,10.8,,,,
1783,10/16/21 12:00:00 AM,5.552,10.8,,,,
1784,10/16/21 12:15:00 AM,5.450,10.8,,,,
1785,10/16/21 12:30:00 AM,5.347,21.5,,,,
1786,10/16/21 12:45:00 AM,5.244,21.5,Logged,,,
1787,10/16/21 01:00:00 AM,5.037,21.5,,,,
1788,10/16/21 01:15:00 AM,4.934,21.5,,,,
1789,10/16/21 01:30:00 AM,4.623,21.5,,,,
1790,10/16/21 01:45:00 AM,4.519,21.5,,,,
1791,10/16/21 02:00:00 AM,4.311,32.3,,,,
1792,10/16/21 02:15:00 AM,4.207,32.3,,,,
1793,10/16/21 02:30:00 AM,4.102,32.3,,,,
1794,10/16/21 02:45:00 AM,3.893,32.3,,,,
1795,10/16/21 03:00:00 AM,3.788,32.3,,,,
1796,10/16/21 03:15:00 AM,3.683,32.3,,,,
1797,10/16/21 03:30:00 AM,3.578,32.3,,,,
1798,10/16/21 03:45:00 AM,3.578,43.1,,,,
1799,10/16/21 04:00:00 AM,3.683,43.1,,,,
1800,10/16/21 04:15:00 AM,3.683,43.1,,,,
1801,10/16/21 04:30:00 AM,3.578,43.1,,,,
1802,10/16/21 04:45:00 AM,3.472,43.1,,,,
1803,10/16/21 05:00:00 AM,3.472,53.8,,,,
1804,10/16/21 05:15:00 AM,3.367,53.8,,,,
1805,10/16/21 05:30:00 AM,3.367,64.6,,,,
1806,10/16/21 05:45:00 AM,3.472,64.6,,,,
1807,10/16/21 06:00:00 AM,3.472,64.6,,,,
1808,10/16/21 06:15:00 AM,3.367,64.6,,,,
1809,10/16/21 06:30:00 AM,3.261,75.3,,,,
1810,10/16/21 06:45:00 AM,3.155,86.1,,,,
1811,10/16/21 07:00:00 AM,3.049,86.1,,,,
1812,10/16/21 07:15:00 AM,2.837,75.3,,,,
1813,10/16/21 07:30:00 AM,2.837,75.3,,,,
1814,10/16/21 07:45:00 AM,2.624,75.3,,,,
1815,10/16/21 08:00:00 AM,2.730,75.3,,,,
1816,10/16/21 08:15:00 AM,3.367,75.3,,,,
1817,10/16/21 08:30:00 AM,4.102,86.1,,,,
1818,10/16/21 08:45:00 AM,4.831,86.1,,,,
1819,10/16/21 09:00:00 AM,5.655,86.1,,,,
1820,10/16/21 09:15:00 AM,6.471,86.1,,,,
1821,10/16/21 09:30:00 AM,7.179,86.1,,,,
1822,10/16/21 09:45:00 AM,7.983,64.6,,,,
1823,10/16/21 10:00:00 AM,8.779,53.8,,,,
1824,10/16/21 10:15:00 AM,11.041,43.1,,,,
1825,10/16/21 10:30:00 AM,12.594,21.5,,,,
1826,10/16/21 10:45:00 AM,14.804,21.5,,,,
1827,10/16/21 11:00:00 AM,17.855,0.0,,,,
1828,10/16/21 11:15:00 AM,19.662,0.0,,,,
1829,10/16/21 11:30:00 AM,21.951,0.0,,,,
1830,10/16/21 11:45:00 AM,18.045,0.0,,,,
